,Discipline,Event,Event gender,Medal,NOC,Sport,Year
3440,Canoe / Kayak F,K-2 500m (kayak double),W,Silver,EUA,Canoe / Kayak,1960
3441,Canoe / Kayak F,K-2 500m (kayak double),W,Gold,EUA,Canoe / Kayak,1964
3442,Cycling Track,Team Pursuit (4000m),M,Silver,EUA,Cycling,1960
3443,Cycling Track,Team Pursuit (4000m),M,Gold,EUA,Cycling,1964
3444,Rowing,eight with coxswain (8+),M,Gold,EUA,Rowing,1960
3445,Rowing,eight with coxswain (8+),M,Silver,EUA,Rowing,1964
3446,Sailing,flying dutchman,X,Bronze,EUA,Sailing,1960
3447,Fencing,foil individual,W,Gold,EUA,Fencing,1960
3448,Fencing,foil individual,W,Silver,EUA,Fencing,1964
3449,Fencing,foil team,M,Bronze,EUA,Fencing,1960
3450,Fencing,foil team,W,Bronze,EUA,Fencing,1964
3451,Rowing,four-oared shell with coxswain (4-),M,Gold,EUA,Rowing,1960
3452,Rowing,four-oared shell with coxswain (4-),M,Gold,EUA,Rowing,1964
3453,Athletics,javelin throw,M,Silver,EUA,Athletics,1960
3454,Athletics,long jump,W,Bronze,EUA,Athletics,1960
3455,Rowing,single sculls (1x),M,Silver,EUA,Rowing,1960
3456,Rowing,single sculls (1x),M,Silver,EUA,Rowing,1964
3457,Wrestling Gre-R,+ 97kg (super heavyweight),M,Bronze,EUA,Wrestling,1964
3458,Swimming,100m freestyle,M,Bronze,EUA,Aquatics,1964
3459,Athletics,20km walk,M,Silver,EUA,Athletics,1964
3460,Swimming,400m freestyle,M,Silver,EUA,Aquatics,1964
3461,Swimming,400m individual medley,M,Bronze,EUA,Aquatics,1964
3462,Swimming,4x200m freestyle relay,M,Silver,EUA,Aquatics,1964
3463,Boxing,54 - 57kg (featherweight),M,Bronze,EUA,Boxing,1964
3464,Wrestling Free.,63 - 70kg (lightweight),M,Silver,EUA,Wrestling,1964
3465,Wrestling Gre-R,63 - 70kg (lightweight),M,Silver,EUA,Wrestling,1964
3466,Judo,68 - 80kg (middleweight),M,Silver,EUA,Judo,1964
3467,Boxing,71-75kg,M,Silver,EUA,Boxing,1964
3468,Wrestling Free.,78 - 87kg (middleweight),M,Bronze,EUA,Wrestling,1964
3469,Wrestling Gre-R,78 - 87kg (middleweight),M,Bronze,EUA,Wrestling,1964
3470,Wrestling Free.,87 - 97kg (light-heavyweight),M,Bronze,EUA,Wrestling,1964
3471,Wrestling Gre-R,87 - 97kg (light-heavyweight),M,Bronze,EUA,Wrestling,1964
3472,Canoe / Kayak F,C-1 1000m (canoe single),M,Gold,EUA,Canoe / Kayak,1964
3473,Canoe / Kayak F,K-4 1000m (kayak four),M,Silver,EUA,Canoe / Kayak,1964
3474,Rowing,coxless pair (2-),M,Bronze,EUA,Rowing,1964
3475,Athletics,decathlon,M,Bronze,EUA,Athletics,1964
3476,Athletics,decathlon,M,Gold,EUA,Athletics,1964
3477,Athletics,discus throw,W,Silver,EUA,Athletics,1964
3478,Sailing,dragon,X,Silver,EUA,Sailing,1964
3479,Football,football,M,Bronze,EUA,Football,1964
3480,Athletics,hammer throw,M,Bronze,EUA,Athletics,1964
3481,Judo,open category,M,Bronze,EUA,Judo,1964
3482,Athletics,pole vault,M,Bronze,EUA,Athletics,1964
3483,Athletics,pole vault,M,Silver,EUA,Athletics,1964
3484,Sailing,single-handed dinghy (Finn),M,Gold,EUA,Sailing,1964
3485,Artistic G.,team competition,M,Bronze,EUA,Gymnastics,1964
3486,Weightlifting,"+ 110kg, total (super heavyweight)",M,Gold,EUN,Weightlifting,1992
3487,Weightlifting,"+ 110kg, total (super heavyweight)",M,Silver,EUN,Weightlifting,1992
3488,Judo,+ 95kg (heavyweight),M,Gold,EUN,Judo,1992
3489,Boxing,- 48kg (light-flyweight),M,Bronze,EUN,Boxing,1992
3490,Boxing,- 48kg (light-flyweight),M,Gold,EUN,Boxing,1992
3491,Wrestling Free.,- 48kg (light-flyweight),M,Bronze,EUN,Wrestling,1992
3492,Wrestling Free.,- 48kg (light-flyweight),M,Gold,EUN,Wrestling,1992
3493,Wrestling Gre-R,- 48kg (light-flyweight),M,Bronze,EUN,Wrestling,1992
3494,Wrestling Gre-R,- 48kg (light-flyweight),M,Gold,EUN,Wrestling,1992
3495,Judo,- 60 kg,M,Gold,EUN,Judo,1992
3496,Weightlifting,"100 - 110kg, total (heavyweight)",M,Silver,EUN,Weightlifting,1992
3497,Wrestling Free.,100 - 130kg (super heavyweight),M,Bronze,EUN,Wrestling,1992
3498,Wrestling Free.,100 - 130kg (super heavyweight),M,Gold,EUN,Wrestling,1992
3499,Wrestling Gre-R,100 - 130kg (super heavyweight),M,Bronze,EUN,Wrestling,1992
3500,Wrestling Gre-R,100 - 130kg (super heavyweight),M,Gold,EUN,Wrestling,1992
3501,Athletics,10000m walk,W,Silver,EUN,Athletics,1992
3502,Athletics,100m,W,Bronze,EUN,Athletics,1992
3503,Swimming,100m breaststroke,W,Gold,EUN,Aquatics,1992
3504,Swimming,100m freestyle,M,Gold,EUN,Aquatics,1992
3505,Shooting,10m air pistol (40 shots),W,Gold,EUN,Shooting,1992
3506,Shooting,10m air pistol (60 shots),M,Silver,EUN,Shooting,1992
3507,Shooting,10m air rifle (60 shots),M,Gold,EUN,Shooting,1992
3508,Diving,10m platform,W,Silver,EUN,Aquatics,1992
3509,Athletics,1500m,W,Silver,EUN,Athletics,1992
3510,Swimming,200m backstroke,M,Silver,EUN,Aquatics,1992
3511,Swimming,200m freestyle,M,Gold,EUN,Aquatics,1992
3512,Shooting,25m pistol (30+30 shots),W,Gold,EUN,Shooting,1992
3513,Shooting,25m rapid fire pistol (60 shots),M,Bronze,EUN,Shooting,1992
3514,Athletics,3000m,W,Gold,EUN,Athletics,1992
3515,Athletics,3000m,W,Silver,EUN,Athletics,1992
3516,Diving,3m springboard,M,Bronze,EUN,Aquatics,1992
3517,Diving,3m springboard,W,Silver,EUN,Aquatics,1992
3518,Athletics,400m,W,Silver,EUN,Athletics,1992
3519,Swimming,400m freestyle,M,Gold,EUN,Aquatics,1992
3520,Wrestling Free.,48 - 52kg (flyweight),M,Silver,EUN,Wrestling,1992
3521,Wrestling Gre-R,48 - 52kg (flyweight),M,Silver,EUN,Wrestling,1992
3522,Swimming,4x100m freestyle relay,M,Silver,EUN,Aquatics,1992
3523,Swimming,4x100m medley relay,M,Silver,EUN,Aquatics,1992
3524,Swimming,4x100m medley relay,W,Bronze,EUN,Aquatics,1992
3525,Athletics,4x100m relay,W,Silver,EUN,Athletics,1992
3526,Swimming,4x200m freestyle relay,M,Gold,EUN,Aquatics,1992
3527,Athletics,4x400m relay,W,Gold,EUN,Athletics,1992
3528,Athletics,50km walk,M,Gold,EUN,Athletics,1992
3529,Swimming,50m freestyle,M,Gold,EUN,Aquatics,1992
3530,Shooting,50m pistol (60 shots),M,Gold,EUN,Shooting,1992
3531,Shooting,50m rifle 3 positions (3x40 shots),M,Gold,EUN,Shooting,1992
3532,Shooting,50m running target (30+30 shots),M,Silver,EUN,Shooting,1992
3533,Wrestling Free.,52 - 57kg (bantamweight),M,Silver,EUN,Wrestling,1992
3534,Wrestling Gre-R,52 - 57kg (bantamweight),M,Silver,EUN,Wrestling,1992
3535,Boxing,54 - 57kg (featherweight),M,Bronze,EUN,Boxing,1992
3536,Judo,56 - 61kg (half-middleweight),W,Bronze,EUN,Judo,1992
3537,Wrestling Free.,57 - 62kg (featherweight),M,Silver,EUN,Wrestling,1992
3538,Wrestling Gre-R,57 - 62kg (featherweight),M,Silver,EUN,Wrestling,1992
3539,Weightlifting,"60 - 67.5kg, total (lightweight)",M,Gold,EUN,Weightlifting,1992
3540,Wrestling Free.,62 - 68kg (lightweight),M,Gold,EUN,Wrestling,1992
3541,Wrestling Free.,62 - 68kg (lightweight),M,Silver,EUN,Wrestling,1992
3542,Wrestling Gre-R,62 - 68kg (lightweight),M,Gold,EUN,Wrestling,1992
3543,Wrestling Gre-R,62 - 68kg (lightweight),M,Silver,EUN,Wrestling,1992
3544,Weightlifting,"67.5 - 75kg, total (middleweight)",M,Gold,EUN,Weightlifting,1992
3545,Wrestling Free.,68 - 74kg (welterweight),M,Gold,EUN,Wrestling,1992
3546,Wrestling Gre-R,68 - 74kg (welterweight),M,Gold,EUN,Wrestling,1992
3547,Wrestling Free.,74 - 82kg (middleweight),M,Bronze,EUN,Wrestling,1992
3548,Wrestling Free.,74 - 82kg (middleweight),M,Silver,EUN,Wrestling,1992
3549,Wrestling Gre-R,74 - 82kg (middleweight),M,Bronze,EUN,Wrestling,1992
3550,Wrestling Gre-R,74 - 82kg (middleweight),M,Silver,EUN,Wrestling,1992
3551,Boxing,75 - 81kg (light-heavyweight),M,Silver,EUN,Boxing,1992
3552,Athletics,800m,W,Silver,EUN,Athletics,1992
3553,Wrestling Free.,82 - 90kg (light-heavyweight),M,Bronze,EUN,Wrestling,1992
3554,Wrestling Free.,82 - 90kg (light-heavyweight),M,Gold,EUN,Wrestling,1992
3555,Wrestling Gre-R,82 - 90kg (light-heavyweight),M,Bronze,EUN,Wrestling,1992
3556,Wrestling Gre-R,82 - 90kg (light-heavyweight),M,Gold,EUN,Wrestling,1992
3557,Weightlifting,"82.5 - 90kg, total (middle-heavyweight)",M,Gold,EUN,Weightlifting,1992
3558,Weightlifting,"82.5 - 90kg, total (middle-heavyweight)",M,Silver,EUN,Weightlifting,1992
3559,Judo,86 - 95kg (half-heavyweight),M,Bronze,EUN,Judo,1992
3560,Wrestling Free.,90 - 100kg (heavyweight),M,Bronze,EUN,Wrestling,1992
3561,Wrestling Free.,90 - 100kg (heavyweight),M,Gold,EUN,Wrestling,1992
3562,Wrestling Gre-R,90 - 100kg (heavyweight),M,Bronze,EUN,Wrestling,1992
3563,Wrestling Gre-R,90 - 100kg (heavyweight),M,Gold,EUN,Wrestling,1992
3564,Weightlifting,"90 - 100kg, total (first-heavyweight)",M,Gold,EUN,Weightlifting,1992
3565,Weightlifting,"90 - 100kg, total (first-heavyweight)",M,Silver,EUN,Weightlifting,1992
3566,Canoe / Kayak F,C-1 500m (canoe single),M,Silver,EUN,Canoe / Kayak,1992
3567,Canoe / Kayak F,C-2 500m (canoe double),M,Gold,EUN,Canoe / Kayak,1992
3568,Modern Pentath.,Individual competition,M,Bronze,EUN,Modern Pentathlon,1992
3569,Modern Pentath.,Team competition,M,Silver,EUN,Modern Pentathlon,1992
3570,Artistic G.,balance beam,W,Gold,EUN,Gymnastics,1992
3571,Basketball,basketball,W,Gold,EUN,Basketball,1992
3572,Tennis,doubles,W,Bronze,EUN,Tennis,1992
3573,Table Tennis,doubles,W,Bronze,EUN,Table Tennis,1992
3574,Badminton,doubles,W,Bronze,EUN,Badminton,1992
3575,Artistic G.,floor exercises,M,Silver,EUN,Gymnastics,1992
3576,Artistic G.,floor exercises,W,Bronze,EUN,Gymnastics,1992
3577,Fencing,foil individual,M,Silver,EUN,Fencing,1992
3578,Fencing,foil individual,W,Bronze,EUN,Fencing,1992
3579,Athletics,hammer throw,M,Bronze,EUN,Athletics,1992
3580,Athletics,hammer throw,M,Gold,EUN,Athletics,1992
3581,Athletics,hammer throw,M,Silver,EUN,Athletics,1992
3582,Handball,handball,M,Gold,EUN,Handball,1992
3583,Handball,handball,W,Bronze,EUN,Handball,1992
3584,Athletics,heptathlon,W,Silver,EUN,Athletics,1992
3585,Artistic G.,horizontal bar,M,Silver,EUN,Gymnastics,1992
3586,Archery,individual (FITA Olympic round - 70m),W,Bronze,EUN,Archery,1992
3587,Artistic G.,individual all-round,M,Bronze,EUN,Gymnastics,1992
3588,Artistic G.,individual all-round,M,Gold,EUN,Gymnastics,1992
3589,Artistic G.,individual all-round,M,Silver,EUN,Gymnastics,1992
3590,Artistic G.,individual all-round,W,Bronze,EUN,Gymnastics,1992
3591,Artistic G.,individual all-round,W,Gold,EUN,Gymnastics,1992
3592,Rhythmic G.,individual all-round,M,Bronze,EUN,Gymnastics,1992
3593,Rhythmic G.,individual all-round,M,Gold,EUN,Gymnastics,1992
3594,Rhythmic G.,individual all-round,M,Silver,EUN,Gymnastics,1992
3595,Rhythmic G.,individual all-round,W,Bronze,EUN,Gymnastics,1992
3596,Rhythmic G.,individual all-round,W,Gold,EUN,Gymnastics,1992
3597,Athletics,javelin throw,W,Silver,EUN,Athletics,1992
3598,Athletics,long jump,W,Silver,EUN,Athletics,1992
3599,Athletics,marathon,W,Gold,EUN,Athletics,1992
3600,Artistic G.,parallel bars,M,Bronze,EUN,Gymnastics,1992
3601,Artistic G.,parallel bars,M,Gold,EUN,Gymnastics,1992
3602,Athletics,pole vault,M,Gold,EUN,Athletics,1992
3603,Athletics,pole vault,M,Silver,EUN,Athletics,1992
3604,Artistic G.,pommel horse,M,Gold,EUN,Gymnastics,1992
3605,Rowing,quadruple sculls without coxswain (4x),W,Bronze,EUN,Rowing,1992
3606,Artistic G.,rings,M,Gold,EUN,Gymnastics,1992
3607,Fencing,sabre team,M,Gold,EUN,Fencing,1992
3608,Athletics,shot put,M,Bronze,EUN,Athletics,1992
3609,Athletics,shot put,W,Gold,EUN,Athletics,1992
3610,Tennis,singles,M,Bronze,EUN,Tennis,1992
3611,Table Tennis,singles,M,Bronze,EUN,Table Tennis,1992
3612,Badminton,singles,M,Bronze,EUN,Badminton,1992
3613,Archery,team (FITA Olympic round - 70m),W,Bronze,EUN,Archery,1992
3614,Artistic G.,team competition,M,Gold,EUN,Gymnastics,1992
3615,Artistic G.,team competition,W,Gold,EUN,Gymnastics,1992
3616,Artistic G.,uneven bars,W,Silver,EUN,Gymnastics,1992
3617,Artistic G.,vault,M,Gold,EUN,Gymnastics,1992
3618,Artistic G.,vault,M,Silver,EUN,Gymnastics,1992
3619,Artistic G.,vault,W,Bronze,EUN,Gymnastics,1992
3620,Volleyball,volleyball,W,Silver,EUN,Volleyball,1992
3621,Water polo,water polo,M,Bronze,EUN,Aquatics,1992
3622,Fencing,épée individual,M,Silver,EUN,Fencing,1992
3623,Fencing,épée team,M,Bronze,EUN,Fencing,1992
3624,Wrestling Gre-R,- 66.6kg (lightweight),M,Bronze,FIN,Wrestling,1908
3625,Wrestling Gre-R,73 - 93kg (light-heavyweight),M,Gold,FIN,Wrestling,1908
3626,Wrestling Gre-R,73 - 93kg (light-heavyweight),M,Silver,FIN,Wrestling,1908
3627,Athletics,discus throw ancient style,M,Bronze,FIN,Athletics,1908
3628,Artistic G.,team competition,M,Bronze,FIN,Gymnastics,1908
3629,Artistic G.,team competition,M,Bronze,FIN,Gymnastics,1932
3630,Artistic G.,team competition,M,Bronze,FIN,Gymnastics,1936
3631,Artistic G.,team competition,M,Gold,FIN,Gymnastics,1948
3632,Artistic G.,team competition,M,Bronze,FIN,Gymnastics,1952
3633,Artistic G.,team competition,M,Bronze,FIN,Gymnastics,1956
3634,Wrestling Gre-R,+ 82.5kg (super heavyweight),M,Gold,FIN,Wrestling,1912
3635,Wrestling Gre-R,+ 82.5kg (super heavyweight),M,Silver,FIN,Wrestling,1912
3636,Wrestling Gre-R,+ 82.5kg (super heavyweight),M,Silver,FIN,Wrestling,1924
3637,Wrestling Gre-R,+ 82.5kg (super heavyweight),M,Silver,FIN,Wrestling,1928
3638,Wrestling Gre-R,- 60kg (featherweight),M,Bronze,FIN,Wrestling,1912
3639,Wrestling Gre-R,- 60kg (featherweight),M,Gold,FIN,Wrestling,1912
3640,Wrestling Free.,- 60kg (featherweight),M,Bronze,FIN,Wrestling,1912
3641,Wrestling Free.,- 60kg (featherweight),M,Gold,FIN,Wrestling,1912
3642,Wrestling Gre-R,- 60kg (featherweight),M,Gold,FIN,Wrestling,1920
3643,Wrestling Gre-R,- 60kg (featherweight),M,Silver,FIN,Wrestling,1920
3644,Wrestling Free.,- 60kg (featherweight),M,Gold,FIN,Wrestling,1920
3645,Wrestling Free.,- 60kg (featherweight),M,Silver,FIN,Wrestling,1920
3646,Athletics,10000m,M,Bronze,FIN,Athletics,1912
3647,Athletics,10000m,M,Gold,FIN,Athletics,1912
3648,Athletics,10000m,M,Gold,FIN,Athletics,1920
3649,Athletics,10000m,M,Bronze,FIN,Athletics,1924
3650,Athletics,10000m,M,Gold,FIN,Athletics,1924
3651,Athletics,10000m,M,Gold,FIN,Athletics,1928
3652,Athletics,10000m,M,Silver,FIN,Athletics,1928
3653,Athletics,10000m,M,Bronze,FIN,Athletics,1932
3654,Athletics,10000m,M,Silver,FIN,Athletics,1932
3655,Athletics,10000m,M,Bronze,FIN,Athletics,1936
3656,Athletics,10000m,M,Gold,FIN,Athletics,1936
3657,Athletics,10000m,M,Silver,FIN,Athletics,1936
3658,Athletics,10000m,M,Gold,FIN,Athletics,1972
3659,Athletics,10000m,M,Gold,FIN,Athletics,1976
3660,Athletics,10000m,M,Silver,FIN,Athletics,1980
3661,Shooting,"100m running deer, single shots",M,Bronze,FIN,Shooting,1912
3662,Shooting,"100m running deer, single shots, team",M,Bronze,FIN,Shooting,1912
3663,Shooting,"100m running deer, single shots, team",M,Silver,FIN,Shooting,1920
3664,Sailing,10m,X,Silver,FIN,Sailing,1912
3665,Sailing,12m,X,Bronze,FIN,Sailing,1912
3666,Cycling Track,5000m,M,Gold,FIN,Cycling,1912
3667,Athletics,5000m,M,Gold,FIN,Athletics,1912
3668,Cycling Track,5000m,M,Silver,FIN,Cycling,1920
3669,Athletics,5000m,M,Silver,FIN,Athletics,1920
3670,Cycling Track,5000m,M,Gold,FIN,Cycling,1924
3671,Cycling Track,5000m,M,Silver,FIN,Cycling,1924
3672,Athletics,5000m,M,Gold,FIN,Athletics,1924
3673,Athletics,5000m,M,Silver,FIN,Athletics,1924
3674,Cycling Track,5000m,M,Gold,FIN,Cycling,1928
3675,Cycling Track,5000m,M,Silver,FIN,Cycling,1928
3676,Athletics,5000m,M,Gold,FIN,Athletics,1928
3677,Athletics,5000m,M,Silver,FIN,Athletics,1928
3678,Cycling Track,5000m,M,Bronze,FIN,Cycling,1932
3679,Cycling Track,5000m,M,Gold,FIN,Cycling,1932
3680,Athletics,5000m,M,Bronze,FIN,Athletics,1932
3681,Athletics,5000m,M,Gold,FIN,Athletics,1932
3682,Cycling Track,5000m,M,Gold,FIN,Cycling,1936
3683,Cycling Track,5000m,M,Silver,FIN,Cycling,1936
3684,Athletics,5000m,M,Gold,FIN,Athletics,1936
3685,Athletics,5000m,M,Silver,FIN,Athletics,1936
3686,Cycling Track,5000m,M,Gold,FIN,Cycling,1972
3687,Athletics,5000m,M,Gold,FIN,Athletics,1972
3688,Cycling Track,5000m,M,Gold,FIN,Cycling,1976
3689,Athletics,5000m,M,Gold,FIN,Athletics,1976
3690,Cycling Track,5000m,M,Bronze,FIN,Cycling,1980
3691,Athletics,5000m,M,Bronze,FIN,Athletics,1980
3692,Wrestling Gre-R,60 - 67.5kg (lightweight),M,Gold,FIN,Wrestling,1912
3693,Wrestling Free.,60 - 67.5kg (lightweight),M,Gold,FIN,Wrestling,1912
3694,Wrestling Gre-R,60 - 67.5kg (lightweight),M,Gold,FIN,Wrestling,1920
3695,Wrestling Gre-R,60 - 67.5kg (lightweight),M,Silver,FIN,Wrestling,1920
3696,Wrestling Free.,60 - 67.5kg (lightweight),M,Gold,FIN,Wrestling,1920
3697,Wrestling Free.,60 - 67.5kg (lightweight),M,Silver,FIN,Wrestling,1920
3698,Wrestling Gre-R,60 - 67.5kg (lightweight),M,Bronze,FIN,Wrestling,1928
3699,Wrestling Free.,60 - 67.5kg (lightweight),M,Bronze,FIN,Wrestling,1928
3700,Wrestling Gre-R,67.5 - 75kg (middleweight),M,Bronze,FIN,Wrestling,1912
3701,Wrestling Free.,67.5 - 75kg (middleweight),M,Bronze,FIN,Wrestling,1912
3702,Wrestling Gre-R,67.5 - 75kg (middleweight),M,Bronze,FIN,Wrestling,1920
3703,Wrestling Gre-R,67.5 - 75kg (middleweight),M,Gold,FIN,Wrestling,1920
3704,Wrestling Gre-R,67.5 - 75kg (middleweight),M,Silver,FIN,Wrestling,1920
3705,Wrestling Free.,67.5 - 75kg (middleweight),M,Bronze,FIN,Wrestling,1920
3706,Wrestling Free.,67.5 - 75kg (middleweight),M,Gold,FIN,Wrestling,1920
3707,Wrestling Free.,67.5 - 75kg (middleweight),M,Silver,FIN,Wrestling,1920
3708,Wrestling Gre-R,67.5 - 75kg (middleweight),M,Gold,FIN,Wrestling,1924
3709,Wrestling Gre-R,67.5 - 75kg (middleweight),M,Silver,FIN,Wrestling,1924
3710,Wrestling Free.,67.5 - 75kg (middleweight),M,Gold,FIN,Wrestling,1924
3711,Wrestling Free.,67.5 - 75kg (middleweight),M,Silver,FIN,Wrestling,1924
3712,Wrestling Gre-R,67.5 - 75kg (middleweight),M,Gold,FIN,Wrestling,1928
3713,Wrestling Free.,67.5 - 75kg (middleweight),M,Gold,FIN,Wrestling,1928
3714,Wrestling Gre-R,75 - 82.5kg (light-heavyweight),M,Silver,FIN,Wrestling,1912
3715,Wrestling Gre-R,75 - 82.5kg (light-heavyweight),M,Bronze,FIN,Wrestling,1924
3716,Wrestling Gre-R,75 - 82.5kg (light-heavyweight),M,Bronze,FIN,Wrestling,1928
3717,Sailing,8m,X,Bronze,FIN,Sailing,1912
3718,Athletics,cross country individual,M,Gold,FIN,Athletics,1912
3719,Athletics,cross country individual,M,Bronze,FIN,Athletics,1920
3720,Athletics,cross country individual,M,Gold,FIN,Athletics,1920
3721,Athletics,cross country individual,M,Gold,FIN,Athletics,1924
3722,Athletics,cross country individual,M,Silver,FIN,Athletics,1924
3723,Athletics,cross country team,M,Silver,FIN,Athletics,1912
3724,Athletics,cross country team,M,Gold,FIN,Athletics,1920
3725,Athletics,cross country team,M,Gold,FIN,Athletics,1924
3726,Athletics,discus throw,M,Gold,FIN,Athletics,1912
3727,Athletics,discus throw,M,Gold,FIN,Athletics,1920
3728,Athletics,discus throw,M,Silver,FIN,Athletics,1920
3729,Athletics,discus throw,M,Silver,FIN,Athletics,1924
3730,Athletics,discus throw,M,Silver,FIN,Athletics,1928
3731,Athletics,"discus throw, both hands",M,Gold,FIN,Athletics,1912
3732,Athletics,"discus throw, both hands",M,Silver,FIN,Athletics,1912
3733,Athletics,javelin throw,M,Silver,FIN,Athletics,1912
3734,Athletics,javelin throw,M,Bronze,FIN,Athletics,1920
3735,Athletics,javelin throw,M,Gold,FIN,Athletics,1920
3736,Athletics,javelin throw,M,Silver,FIN,Athletics,1920
3737,Athletics,javelin throw,M,Gold,FIN,Athletics,1924
3738,Athletics,javelin throw,M,Bronze,FIN,Athletics,1932
3739,Athletics,javelin throw,M,Gold,FIN,Athletics,1932
3740,Athletics,javelin throw,M,Silver,FIN,Athletics,1932
3741,Athletics,javelin throw,M,Bronze,FIN,Athletics,1936
3742,Athletics,javelin throw,M,Silver,FIN,Athletics,1936
3743,Athletics,javelin throw,M,Gold,FIN,Athletics,1948
3744,Athletics,javelin throw,W,Silver,FIN,Athletics,1948
3745,Athletics,javelin throw,M,Bronze,FIN,Athletics,1952
3746,Athletics,javelin throw,M,Gold,FIN,Athletics,1964
3747,Athletics,javelin throw,M,Silver,FIN,Athletics,1968
3748,Athletics,javelin throw,M,Silver,FIN,Athletics,1976
3749,Athletics,javelin throw,M,Gold,FIN,Athletics,1984
3750,Athletics,javelin throw,W,Silver,FIN,Athletics,1984
3751,Athletics,javelin throw,M,Bronze,FIN,Athletics,1988
3752,Athletics,javelin throw,M,Gold,FIN,Athletics,1988
3753,Athletics,javelin throw,M,Silver,FIN,Athletics,1992
3754,Athletics,javelin throw,M,Bronze,FIN,Athletics,1996
3755,Athletics,javelin throw,W,Gold,FIN,Athletics,1996
3756,Athletics,javelin throw,M,Bronze,FIN,Athletics,2008
3757,Athletics,"javelin throw, both hands",M,Bronze,FIN,Athletics,1912
3758,Athletics,"javelin throw, both hands",M,Gold,FIN,Athletics,1912
3759,Athletics,"javelin throw, both hands",M,Silver,FIN,Athletics,1912
3760,Athletics,"shot put, both hands",M,Bronze,FIN,Athletics,1912
3761,Artistic G.,"team, free system",M,Silver,FIN,Gymnastics,1912
3762,Wrestling Gre-R,+ 82kg (super heavyweight),M,Bronze,FIN,Wrestling,1920
3763,Wrestling Gre-R,+ 82kg (super heavyweight),M,Gold,FIN,Wrestling,1920
3764,Shooting,"100m running deer, double shots, team",M,Bronze,FIN,Shooting,1920
3765,Swimming,200m breaststroke,M,Bronze,FIN,Aquatics,1920
3766,Shooting,"300m free rifle, prone, team",M,Bronze,FIN,Shooting,1920
3767,Swimming,400m breaststroke,M,Bronze,FIN,Aquatics,1920
3768,Wrestling Gre-R,75 - 82kg (light-heavyweight),M,Silver,FIN,Wrestling,1920
3769,Athletics,marathon,M,Gold,FIN,Athletics,1920
3770,Athletics,marathon,M,Gold,FIN,Athletics,1924
3771,Athletics,marathon,M,Bronze,FIN,Athletics,1928
3772,Athletics,marathon,M,Bronze,FIN,Athletics,1932
3773,Athletics,marathon,M,Bronze,FIN,Athletics,1956
3774,Figure skating,pairs,X,Gold,FIN,Skating,1920
3775,Athletics,pentathlon,M,Bronze,FIN,Athletics,1920
3776,Athletics,pentathlon,M,Gold,FIN,Athletics,1920
3777,Athletics,pentathlon,M,Gold,FIN,Athletics,1924
3778,Athletics,shot put,M,Gold,FIN,Athletics,1920
3779,Athletics,shot put,M,Silver,FIN,Athletics,1920
3780,Athletics,shot put,M,Silver,FIN,Athletics,1936
3781,Athletics,shot put,M,Gold,FIN,Athletics,2000
3782,Athletics,triple jump,M,Gold,FIN,Athletics,1920
3783,Athletics,triple jump,M,Bronze,FIN,Athletics,1924
3784,Athletics,triple jump,M,Bronze,FIN,Athletics,1928
3785,Wrestling Free.,- 56kg (bantamweight),M,Gold,FIN,Wrestling,1924
3786,Wrestling Free.,- 56kg (bantamweight),M,Silver,FIN,Wrestling,1924
3787,Wrestling Gre-R,- 56kg (bantamweight),M,Gold,FIN,Wrestling,1924
3788,Wrestling Gre-R,- 56kg (bantamweight),M,Silver,FIN,Wrestling,1924
3789,Wrestling Free.,- 56kg (bantamweight),M,Gold,FIN,Wrestling,1928
3790,Wrestling Gre-R,- 56kg (bantamweight),M,Gold,FIN,Wrestling,1928
3791,Wrestling Free.,- 56kg (bantamweight),M,Bronze,FIN,Wrestling,1932
3792,Wrestling Gre-R,- 56kg (bantamweight),M,Bronze,FIN,Wrestling,1932
3793,Wrestling Gre-R,- 58kg (bantamweight),M,Bronze,FIN,Wrestling,1924
3794,Wrestling Gre-R,- 58kg (bantamweight),M,Silver,FIN,Wrestling,1924
3795,Athletics,1500m,M,Gold,FIN,Athletics,1924
3796,Athletics,1500m,M,Bronze,FIN,Athletics,1928
